,ITC.NS,HINDUNILVR.NS,NESTLEIND.NS,BRITANNIA.NS,TATACONSUM.NS,VBL.NS,GODREJCP.NS,DABUR.NS,MARICO.NS,MCDOWELL-N.NS
2020-05-27,192.14999389648438,1998.0999755859375,16716.5,3220.300048828125,368.54998779296875,132.14443969726562,574.8499755859375,428.95001220703125,323.25,578.2000122070312
2020-05-28,190.64999389648438,2009.949951171875,16989.150390625,3323.25,371.1499938964844,136.022216796875,604.4000244140625,448.3999938964844,330.1499938964844,563.5999755859375
2020-05-29,197.35000610351562,2057.35009765625,17540.80078125,3378.85009765625,366.8999938964844,140.36666870117188,633.7999877929688,466.45001220703125,343.79998779296875,594.0999755859375
2020-06-01,200.5500030517578,2108.550048828125,17183.44921875,3434.85009765625,362.8500061035156,138.4888916015625,633.2999877929688,469.25,338.45001220703125,589.2999877929688
2020-06-02,197.25,2107.39990234375,17014.44921875,3451.0,367.45001220703125,134.54444885253906,639.5499877929688,460.8500061035156,330.8500061035156,573.4500122070312
2020-06-03,196.6999969482422,2120.5,17407.55078125,3510.300048828125,366.6499938964844,137.0,658.7000122070312,463.3500061035156,334.8999938964844,572.4500122070312
2020-06-04,200.14999389648438,2120.60009765625,17196.599609375,3450.35009765625,381.5,135.5,655.2000122070312,462.54998779296875,333.1499938964844,578.3499755859375
2020-06-05,200.0,2087.60009765625,17096.849609375,3466.699951171875,379.75,140.5111083984375,649.9000244140625,462.8500061035156,326.3999938964844,586.0499877929688
2020-06-08,197.64999389648438,2111.699951171875,16836.19921875,3426.800048828125,379.45001220703125,137.92222595214844,658.5499877929688,458.1000061035156,332.0,596.7999877929688
2020-06-09,198.5,2106.5,16552.55078125,3415.699951171875,384.25,139.3000030517578,659.3499755859375,466.54998779296875,333.8500061035156,608.2000122070312
2020-06-10,199.0500030517578,2119.60009765625,16534.69921875,3377.0,384.6499938964844,137.96665954589844,632.6500244140625,461.8999938964844,335.79998779296875,608.4000244140625
2020-06-11,194.25,2106.89990234375,16608.25,3370.35009765625,375.79998779296875,137.8111114501953,613.5999755859375,450.1000061035156,330.6499938964844,594.2999877929688
2020-06-12,193.89999389648438,2107.25,16496.30078125,3366.050048828125,371.0,140.41111755371094,606.7999877929688,455.6499938964844,332.79998779296875,617.4500122070312
2020-06-15,187.1999969482422,2084.300048828125,16400.30078125,3357.199951171875,370.0,145.39999389648438,608.75,453.6499938964844,330.3999938964844,612.7000122070312
2020-06-16,185.0,2076.35009765625,16342.099609375,3345.35009765625,369.04998779296875,143.96665954589844,634.3499755859375,448.5,330.20001220703125,604.7999877929688
2020-06-17,181.1999969482422,2078.25,16198.150390625,3401.449951171875,369.6000061035156,147.05555725097656,640.25,440.5,331.04998779296875,605.5499877929688
2020-06-18,186.60000610351562,2065.35009765625,16178.9501953125,3404.25,372.1499938964844,157.14443969726562,642.0499877929688,440.0,332.04998779296875,610.0
2020-06-19,184.0500030517578,2092.75,16094.849609375,3438.550048828125,377.29998779296875,162.65554809570312,650.5,443.04998779296875,331.8999938964844,618.0499877929688
2020-06-22,185.0,2100.800048828125,16140.7998046875,3421.199951171875,381.1000061035156,157.39999389648438,661.7000122070312,443.5,330.54998779296875,635.0999755859375
2020-06-23,185.85000610351562,2155.949951171875,16548.44921875,3467.050048828125,390.8500061035156,157.27777099609375,664.9500122070312,458.6000061035156,337.3500061035156,622.4500122070312
2020-06-24,191.85000610351562,2130.300048828125,16707.94921875,3446.39990234375,383.1000061035156,152.9888916015625,671.7000122070312,455.04998779296875,338.75,608.0
2020-06-25,202.10000610351562,2173.14990234375,16787.0,3450.39990234375,384.0,154.46665954589844,676.2999877929688,459.1499938964844,341.6499938964844,601.0999755859375
2020-06-26,195.1999969482422,2154.199951171875,16677.5,3456.39990234375,385.6499938964844,151.5111083984375,685.4500122070312,460.3500061035156,344.3999938964844,591.4500122070312
2020-06-29,197.25,2182.949951171875,16724.849609375,3519.25,386.54998779296875,151.58888244628906,687.6500244140625,463.75,346.0,584.0499877929688
2020-06-30,194.64999389648438,2180.0,17174.44921875,3603.800048828125,387.45001220703125,151.3222198486328,690.7999877929688,465.95001220703125,351.8999938964844,592.2999877929688
2020-07-01,202.89999389648438,2170.39990234375,16798.849609375,3545.949951171875,384.5,153.5,694.8499755859375,466.6000061035156,351.29998779296875,599.2000122070312
2020-07-02,205.85000610351562,2151.75,16789.349609375,3535.10009765625,390.79998779296875,151.44444274902344,696.9000244140625,465.04998779296875,357.6499938964844,594.6500244140625
2020-07-03,207.5500030517578,2173.699951171875,16695.599609375,3538.35009765625,396.45001220703125,155.13333129882812,717.2999877929688,467.04998779296875,358.5,588.5499877929688
2020-07-06,199.8000030517578,2161.60009765625,16802.0,3624.449951171875,405.70001220703125,155.477783203125,707.9000244140625,465.95001220703125,352.1000061035156,588.9500122070312
2020-07-07,194.25,2154.14990234375,16912.400390625,3678.449951171875,412.70001220703125,154.25555419921875,703.5999755859375,478.54998779296875,352.3999938964844,593.7000122070312
2020-07-08,196.3000030517578,2186.050048828125,16802.05078125,3685.0,432.3999938964844,151.10000610351562,695.3499755859375,473.25,349.3999938964844,612.9500122070312
2020-07-09,195.4499969482422,2175.85009765625,16759.099609375,3673.60009765625,433.3500061035156,153.03334045410156,693.5,473.04998779296875,343.04998779296875,625.4500122070312
2020-07-10,194.35000610351562,2223.800048828125,16833.099609375,3726.64990234375,430.1000061035156,151.1666717529297,697.25,474.1499938964844,343.6000061035156,636.0999755859375
2020-07-13,197.5500030517578,2265.25,16956.849609375,3796.800048828125,424.45001220703125,151.24444580078125,695.0999755859375,484.5,347.20001220703125,629.4000244140625
2020-07-14,195.89999389648438,2234.75,16895.80078125,3735.25,419.3500061035156,151.3111114501953,694.5999755859375,479.45001220703125,348.6499938964844,619.5
2020-07-15,198.6999969482422,2275.14990234375,16908.75,3723.25,413.04998779296875,151.56666564941406,694.5499877929688,479.6499938964844,344.25,598.0
2020-07-16,193.85000610351562,2287.85009765625,17495.650390625,3854.75,410.29998779296875,152.8222198486328,694.3499755859375,487.6499938964844,347.04998779296875,608.9000244140625
2020-07-17,194.0500030517578,2334.550048828125,17229.94921875,3785.0,423.0,153.44444274902344,700.5499877929688,490.75,355.1000061035156,604.75
2020-07-20,192.6999969482422,2330.949951171875,17247.0,3982.64990234375,423.1000061035156,157.1999969482422,698.6500244140625,500.95001220703125,352.54998779296875,600.3499755859375
2020-07-21,192.25,2318.0,17275.599609375,3880.39990234375,409.45001220703125,158.977783203125,680.25,491.6499938964844,353.45001220703125,593.2999877929688
2020-07-22,196.5500030517578,2248.5,17151.849609375,3805.050048828125,407.0,158.64443969726562,693.2000122070312,481.04998779296875,350.8999938964844,595.7999877929688
2020-07-23,200.6999969482422,2211.35009765625,17256.400390625,3827.60009765625,404.3999938964844,155.72222900390625,681.7000122070312,479.45001220703125,349.70001220703125,611.5999755859375
2020-07-24,199.60000610351562,2209.300048828125,17251.849609375,3818.449951171875,408.45001220703125,154.53334045410156,680.0,471.5,357.1000061035156,598.7999877929688
2020-07-27,196.39999389648438,2221.5,17350.25,3777.35009765625,408.45001220703125,152.53334045410156,666.9000244140625,466.3999938964844,350.45001220703125,590.7999877929688
2020-07-28,195.39999389648438,2242.550048828125,17095.400390625,3774.75,413.04998779296875,155.93333435058594,677.4500122070312,475.1000061035156,361.95001220703125,585.25
2020-07-29,196.6999969482422,2231.300048828125,16597.849609375,3794.699951171875,427.70001220703125,154.8333282470703,680.1500244140625,489.6000061035156,362.1499938964844,577.5499877929688
2020-07-30,193.35000610351562,2195.60009765625,16524.0,3805.949951171875,424.8999938964844,151.72222900390625,682.6500244140625,491.8999938964844,364.5,575.5999755859375
2020-07-31,194.14999389648438,2209.89990234375,16522.19921875,3823.60009765625,428.04998779296875,157.35556030273438,691.8499755859375,513.5499877929688,363.45001220703125,581.2000122070312
2020-08-03,192.60000610351562,2204.5,16524.80078125,3776.199951171875,434.1000061035156,151.95555114746094,699.0499877929688,510.45001220703125,362.8999938964844,574.0
2020-08-04,193.64999389648438,2197.800048828125,16580.0,3817.60009765625,449.75,159.13333129882812,692.0,506.95001220703125,367.8999938964844,575.25
2020-08-05,192.8000030517578,2194.550048828125,16503.349609375,3849.949951171875,447.6000061035156,166.07777404785156,677.2000122070312,503.04998779296875,363.25,583.9500122070312
2020-08-06,195.35000610351562,2220.449951171875,16677.150390625,3857.64990234375,484.75,175.1666717529297,690.8499755859375,506.79998779296875,369.45001220703125,579.6500244140625
2020-08-07,196.0500030517578,2210.550048828125,16788.599609375,3934.800048828125,518.5999755859375,165.57777404785156,689.0999755859375,512.2999877929688,370.0,586.9000244140625
2020-08-10,198.85000610351562,2206.75,16665.75,3942.800048828125,520.2999877929688,164.88888549804688,682.0,508.54998779296875,373.29998779296875,594.8499755859375
2020-08-11,203.0500030517578,2210.64990234375,16622.80078125,3879.550048828125,515.9000244140625,164.53334045410156,687.7999877929688,513.1500244140625,370.6000061035156,582.7999877929688
2020-08-12,204.1999969482422,2195.10009765625,16540.849609375,3809.75,517.5499877929688,163.58888244628906,689.9500122070312,503.6000061035156,364.04998779296875,582.5999755859375
2020-08-13,201.4499969482422,2198.64990234375,16474.19921875,3808.25,539.0499877929688,171.26666259765625,709.2000122070312,497.8500061035156,366.1000061035156,592.0
2020-08-14,196.39999389648438,2173.89990234375,16354.7001953125,3801.35009765625,537.5,170.11111450195312,684.5999755859375,497.1000061035156,366.29998779296875,584.1500244140625
2020-08-17,198.75,2196.050048828125,16422.900390625,3868.64990234375,543.75,173.3333282470703,681.6500244140625,495.54998779296875,370.0,585.2000122070312
2020-08-18,198.5500030517578,2214.35009765625,16554.599609375,3914.300048828125,545.75,173.37777709960938,690.75,497.0,373.25,588.9000244140625
2020-08-19,198.4499969482422,2193.60009765625,16345.75,3875.39990234375,548.2000122070312,166.8222198486328,690.6500244140625,494.20001220703125,373.5,591.0499877929688
2020-08-20,195.8000030517578,2185.699951171875,16211.9501953125,3868.10009765625,549.25,166.3111114501953,689.2000122070312,492.6000061035156,373.20001220703125,583.3499755859375
2020-08-21,196.8000030517578,2202.050048828125,16561.94921875,3882.75,545.7999877929688,166.6888885498047,683.5,491.95001220703125,376.20001220703125,584.3499755859375
2020-08-24,196.6999969482422,2194.39990234375,16478.80078125,3908.35009765625,545.5499877929688,170.75555419921875,685.2999877929688,490.5,373.8500061035156,581.2999877929688
2020-08-25,195.39999389648438,2179.10009765625,16288.2001953125,3896.85009765625,545.5499877929688,169.41111755371094,677.75,491.95001220703125,369.20001220703125,578.4500122070312
2020-08-26,194.9499969482422,2182.800048828125,16190.0498046875,3829.25,549.1500244140625,170.45555114746094,681.25,495.95001220703125,370.20001220703125,574.9500122070312
2020-08-27,194.25,2171.25,16113.7001953125,3816.60009765625,544.6500244140625,168.9888916015625,678.75,493.1499938964844,374.6499938964844,570.0999755859375
2020-08-28,195.5500030517578,2151.949951171875,16101.25,3793.85009765625,547.0499877929688,167.61111450195312,670.9500122070312,489.1000061035156,374.29998779296875,585.1500244140625
2020-08-31,191.10000610351562,2117.35009765625,15949.5498046875,3726.050048828125,532.3499755859375,163.55555725097656,651.2999877929688,474.6000061035156,368.8999938964844,546.6500244140625
2020-09-01,190.1999969482422,2161.64990234375,16196.900390625,3771.0,548.5,169.74444580078125,658.2000122070312,487.6000061035156,373.5,561.9500122070312
2020-09-02,191.35000610351562,2141.64990234375,15992.5498046875,3799.199951171875,549.8499755859375,170.2888946533203,658.2999877929688,489.5,378.8999938964844,568.5499877929688
2020-09-03,191.60000610351562,2139.14990234375,16393.75,3746.85009765625,578.5,166.8111114501953,672.2999877929688,494.70001220703125,379.3500061035156,580.2000122070312
2020-09-04,186.6999969482422,2124.64990234375,16232.599609375,3705.85009765625,569.0499877929688,164.55555725097656,655.75,483.79998779296875,373.8500061035156,568.25
2020-09-07,189.10000610351562,2162.60009765625,16403.5,3724.050048828125,545.2999877929688,165.45555114746094,651.7000122070312,487.8999938964844,370.1000061035156,560.3499755859375
2020-09-08,188.14999389648438,2142.25,16126.5,3731.60009765625,538.3499755859375,164.3000030517578,669.7000122070312,486.3999938964844,367.3500061035156,550.3499755859375
2020-09-09,183.8000030517578,2132.25,16312.5,3738.300048828125,534.75,160.58888244628906,672.8499755859375,492.3500061035156,364.0,550.4500122070312
2020-09-10,184.89999389648438,2133.89990234375,16420.69921875,3719.25,546.5499877929688,161.8000030517578,673.0499877929688,495.5,363.29998779296875,549.2999877929688
2020-09-11,183.9499969482422,2159.25,16325.349609375,3772.25,548.4000244140625,161.58888244628906,685.6500244140625,508.25,366.70001220703125,547.0
2020-09-14,183.35000610351562,2123.5,16083.2998046875,3719.5,546.5,165.13333129882812,691.5499877929688,504.20001220703125,370.54998779296875,546.6500244140625
2020-09-15,181.8000030517578,2124.449951171875,16040.9501953125,3734.10009765625,542.3499755859375,163.45555114746094,706.2000122070312,505.75,364.5,541.4000244140625
2020-09-16,180.64999389648438,2143.5,16197.7998046875,3844.5,542.4000244140625,161.6777801513672,707.4000244140625,509.6000061035156,364.3500061035156,547.9500122070312
2020-09-17,178.60000610351562,2128.199951171875,16121.349609375,3815.64990234375,548.2999877929688,158.56666564941406,709.2000122070312,502.54998779296875,361.6499938964844,552.0499877929688
2020-09-18,179.10000610351562,2098.699951171875,16087.0498046875,3797.5,540.5999755859375,156.72222900390625,713.75,508.45001220703125,362.5,543.7000122070312
2020-09-21,175.75,2037.800048828125,15430.75,3629.300048828125,507.75,153.43333435058594,687.2999877929688,490.70001220703125,350.29998779296875,522.25
2020-09-22,174.1999969482422,2026.800048828125,15199.25,3588.0,504.3999938964844,152.61111450195312,683.2000122070312,492.1000061035156,346.1499938964844,515.4000244140625
2020-09-23,172.5,2052.550048828125,15366.0498046875,3624.89990234375,493.54998779296875,150.8111114501953,678.9000244140625,485.75,340.29998779296875,509.1499938964844
2020-09-24,166.5500030517578,2060.89990234375,15258.849609375,3612.75,488.6499938964844,151.55555725097656,691.5,486.29998779296875,342.6000061035156,495.54998779296875
2020-09-25,170.75,2079.050048828125,15736.7998046875,3686.39990234375,509.79998779296875,154.55555725097656,702.0999755859375,492.6000061035156,353.5,511.54998779296875
2020-09-28,173.3000030517578,2063.300048828125,15719.7998046875,3737.35009765625,517.0,157.977783203125,713.25,503.25,360.6499938964844,528.2999877929688
2020-09-29,169.39999389648438,2033.199951171875,15620.849609375,3736.85009765625,503.25,159.4888916015625,705.4000244140625,497.20001220703125,356.3999938964844,511.95001220703125
2020-09-30,171.6999969482422,2068.25,15918.650390625,3798.14990234375,499.95001220703125,155.1777801513672,724.9500122070312,510.54998779296875,363.0,515.8499755859375
2020-10-01,170.85000610351562,2095.0,16000.5,3808.60009765625,509.1000061035156,155.41111755371094,734.0499877929688,513.7999877929688,361.8999938964844,522.7999877929688
2020-10-05,169.25,2111.050048828125,16033.150390625,3830.449951171875,503.54998779296875,154.3333282470703,752.5499877929688,520.0,376.8999938964844,524.25
2020-10-06,169.89999389648438,2115.89990234375,15876.849609375,3765.85009765625,505.6000061035156,153.38888549804688,740.6500244140625,526.7999877929688,368.79998779296875,527.5
2020-10-07,169.5,2139.35009765625,16114.400390625,3785.949951171875,505.04998779296875,151.91111755371094,729.5,524.0499877929688,369.0,530.0499877929688
2020-10-08,167.14999389648438,2160.800048828125,16304.599609375,3794.699951171875,488.25,150.27777099609375,726.75,522.0499877929688,371.6499938964844,520.6500244140625
2020-10-09,167.85000610351562,2139.64990234375,16034.099609375,3745.10009765625,471.25,146.41111755371094,719.8499755859375,519.0999755859375,369.3500061035156,521.3499755859375
2020-10-12,172.1999969482422,2138.39990234375,15902.2001953125,3731.5,474.70001220703125,148.76666259765625,708.25,515.5,367.04998779296875,530.9500122070312
2020-10-13,170.14999389648438,2138.199951171875,15673.0,3745.64990234375,468.95001220703125,153.8222198486328,714.7000122070312,514.25,367.3500061035156,526.4000244140625
2020-10-14,167.8000030517578,2158.14990234375,15673.0498046875,3789.800048828125,489.79998779296875,149.10000610351562,699.7999877929688,516.9500122070312,361.6000061035156,524.0499877929688
2020-10-15,165.0500030517578,2152.550048828125,15602.75,3731.0,474.1000061035156,148.72222900390625,682.1500244140625,517.5999755859375,362.8500061035156,506.5
2020-10-16,165.6999969482422,2150.550048828125,15430.25,3747.199951171875,477.1000061035156,151.72222900390625,677.8499755859375,511.70001220703125,362.5,510.04998779296875
2020-10-19,168.25,2177.800048828125,16093.150390625,3772.449951171875,475.8500061035156,151.022216796875,687.0999755859375,519.2999877929688,364.5,514.25
2020-10-20,167.4499969482422,2173.10009765625,16252.5498046875,3553.14990234375,477.8999938964844,150.46665954589844,690.9000244140625,528.0499877929688,367.3500061035156,514.0999755859375
2020-10-21,167.64999389648438,2163.14990234375,16030.849609375,3397.25,465.29998779296875,149.11111450195312,686.5,515.8499755859375,360.3500061035156,520.7000122070312
2020-10-22,168.5500030517578,2179.35009765625,15909.4501953125,3458.35009765625,466.20001220703125,148.87777709960938,671.75,507.1499938964844,356.70001220703125,515.2000122070312
2020-10-23,170.75,2143.85009765625,15865.4501953125,3469.75,472.79998779296875,148.88888549804688,681.25,519.1500244140625,358.6000061035156,526.6500244140625
2020-10-26,168.5500030517578,2166.75,16259.349609375,3485.39990234375,476.95001220703125,149.37777709960938,671.75,513.5,349.8500061035156,516.2999877929688
2020-10-27,167.1999969482422,2176.699951171875,17229.849609375,3572.25,498.75,149.3111114501953,685.3499755859375,523.2000122070312,356.5,518.4000244140625
2020-10-28,165.5,2164.35009765625,17119.150390625,3541.699951171875,492.8500061035156,147.63333129882812,677.1500244140625,517.1500244140625,363.0,512.4500122070312
2020-10-29,163.85000610351562,2122.10009765625,16870.599609375,3532.64990234375,492.0,145.3111114501953,684.7999877929688,519.75,362.25,504.8500061035156
2020-10-30,165.25,2071.300048828125,17161.599609375,3473.25,492.8500061035156,145.53334045410156,664.7999877929688,511.45001220703125,356.6499938964844,504.29998779296875
2020-11-02,166.75,2072.0,17114.94921875,3420.300048828125,493.75,148.93333435058594,656.0499877929688,506.25,366.8500061035156,503.95001220703125
2020-11-03,170.10000610351562,2055.699951171875,16892.5,3403.64990234375,489.5,149.36666870117188,668.5499877929688,515.4000244140625,370.8999938964844,509.70001220703125
2020-11-04,169.8000030517578,2060.050048828125,16997.099609375,3470.699951171875,492.75,149.54444885253906,676.0499877929688,518.4500122070312,371.3999938964844,510.45001220703125
2020-11-05,174.75,2102.35009765625,17221.30078125,3499.25,506.45001220703125,155.1888885498047,669.2000122070312,519.5499877929688,374.75,533.9500122070312
2020-11-06,173.9499969482422,2094.14990234375,17006.650390625,3513.550048828125,504.20001220703125,154.2888946533203,669.5499877929688,527.2000122070312,380.5,544.2000122070312
2020-11-09,172.8000030517578,2132.550048828125,17332.0,3548.300048828125,509.8500061035156,153.74444580078125,688.3499755859375,527.5499877929688,380.45001220703125,555.7999877929688
2020-11-10,178.35000610351562,2136.60009765625,16604.75,3508.35009765625,498.3999938964844,161.06666564941406,677.0,515.0,369.5,563.9500122070312
2020-11-11,185.3000030517578,2131.14990234375,16697.599609375,3492.75,503.45001220703125,163.76666259765625,688.9000244140625,510.0,375.5,569.0499877929688
2020-11-12,188.0,2192.10009765625,16718.599609375,3515.300048828125,508.75,159.2111053466797,687.1500244140625,517.9000244140625,374.29998779296875,558.0999755859375
2020-11-13,187.10000610351562,2185.35009765625,16825.650390625,3514.449951171875,513.25,164.977783203125,681.9000244140625,515.4000244140625,369.29998779296875,554.7999877929688
2020-11-14,188.60000610351562,2187.699951171875,16838.150390625,3527.35009765625,516.1500244140625,164.41111755371094,685.7000122070312,517.1500244140625,370.70001220703125,555.7999877929688
2020-11-17,187.35000610351562,2177.60009765625,16982.849609375,3509.800048828125,518.2999877929688,165.3222198486328,679.0499877929688,511.6499938964844,379.04998779296875,560.25
2020-11-18,184.0500030517578,2132.10009765625,16872.599609375,3500.35009765625,516.9000244140625,171.6666717529297,683.3499755859375,505.3999938964844,377.25,563.75
2020-11-19,187.89999389648438,2130.75,16934.150390625,3511.35009765625,515.5999755859375,170.7888946533203,684.9000244140625,507.29998779296875,367.3500061035156,572.0499877929688
2020-11-20,191.6999969482422,2120.25,17460.400390625,3552.10009765625,519.0499877929688,171.06666564941406,699.0,508.3999938964844,374.3999938964844,571.4000244140625
2020-11-23,190.85000610351562,2129.39990234375,17786.400390625,3557.39990234375,521.6500244140625,168.04444885253906,707.8499755859375,509.1000061035156,378.25,566.7999877929688
2020-11-24,195.5500030517578,2157.35009765625,17677.599609375,3562.25,526.8499755859375,170.6666717529297,708.2999877929688,507.8999938964844,378.04998779296875,563.4000244140625
2020-11-25,193.85000610351562,2135.85009765625,17520.19921875,3555.800048828125,514.7999877929688,167.64443969726562,696.2000122070312,501.29998779296875,369.29998779296875,550.2000122070312
2020-11-26,194.8000030517578,2154.199951171875,17741.94921875,3548.75,519.8499755859375,172.7888946533203,701.0999755859375,504.1000061035156,373.95001220703125,557.0
2020-11-27,193.64999389648438,2138.199951171875,17888.94921875,3637.949951171875,538.0,193.64443969726562,699.75,499.79998779296875,367.70001220703125,548.4000244140625
2020-12-01,194.39999389648438,2133.050048828125,17418.150390625,3629.35009765625,529.2999877929688,185.6888885498047,705.5999755859375,506.0,373.79998779296875,566.9500122070312
2020-12-02,195.9499969482422,2139.300048828125,17266.44921875,3597.0,539.25,193.39999389648438,717.9000244140625,502.5,378.6499938964844,569.4000244140625
2020-12-03,196.1999969482422,2127.75,17492.150390625,3635.949951171875,550.4000244140625,188.08888244628906,712.2000122070312,501.5,389.6499938964844,571.4000244140625
2020-12-04,198.1999969482422,2184.199951171875,17828.69921875,3648.199951171875,563.5,185.64443969726562,710.0,502.29998779296875,395.04998779296875,579.5999755859375
2020-12-07,203.14999389648438,2256.14990234375,17562.55078125,3628.949951171875,567.8499755859375,191.14443969726562,714.4500122070312,502.04998779296875,400.3999938964844,588.8499755859375
2020-12-08,202.4499969482422,2260.0,17519.44921875,3645.39990234375,562.75,196.73333740234375,706.5,502.6000061035156,394.04998779296875,586.2999877929688
2020-12-09,205.39999389648438,2292.199951171875,17569.150390625,3627.10009765625,565.5,201.62222290039062,704.9500122070312,502.1499938964844,398.3999938964844,583.7999877929688
2020-12-10,212.6999969482422,2350.449951171875,18352.69921875,3739.75,579.9000244140625,202.41111755371094,728.5499877929688,514.4000244140625,404.1499938964844,593.0
2020-12-11,216.3000030517578,2374.75,18401.099609375,3732.75,576.4000244140625,202.23333740234375,726.5999755859375,513.7999877929688,414.95001220703125,593.4000244140625
2020-12-14,215.89999389648438,2370.75,18591.80078125,3776.949951171875,577.0,200.42222595214844,723.25,513.5999755859375,414.1000061035156,595.6500244140625
2020-12-15,213.5500030517578,2320.050048828125,18189.900390625,3765.550048828125,571.2999877929688,204.3222198486328,722.7999877929688,513.8499755859375,408.5,594.2999877929688
2020-12-16,214.0,2343.949951171875,18323.44921875,3752.60009765625,583.5999755859375,216.64443969726562,720.6500244140625,513.6500244140625,413.1499938964844,594.8499755859375
2020-12-17,213.0500030517578,2315.300048828125,18305.349609375,3729.75,577.2999877929688,218.05555725097656,719.2000122070312,511.5,413.29998779296875,583.5499877929688
2020-12-18,214.5,2333.449951171875,18362.75,3720.5,573.5499877929688,215.3444366455078,720.2000122070312,509.3500061035156,409.29998779296875,588.4500122070312
2020-12-21,202.9499969482422,2305.949951171875,18192.599609375,3624.050048828125,562.75,201.7111053466797,703.5,503.6000061035156,396.8500061035156,556.0999755859375
2020-12-22,203.39999389648438,2311.0,18553.55078125,3630.39990234375,576.0,202.05555725097656,712.5999755859375,504.25,398.8999938964844,555.7999877929688
2020-12-23,207.75,2370.35009765625,18732.69921875,3625.35009765625,605.2999877929688,201.13333129882812,712.7999877929688,510.1499938964844,405.3500061035156,561.2999877929688
2020-12-24,208.60000610351562,2402.25,18566.349609375,3618.25,601.0,203.977783203125,721.0,514.5499877929688,401.29998779296875,569.3499755859375
2020-12-28,209.5,2388.89990234375,18597.349609375,3603.550048828125,602.4500122070312,199.3111114501953,727.25,525.0499877929688,406.79998779296875,579.8499755859375
2020-12-29,211.5500030517578,2384.300048828125,18262.650390625,3593.300048828125,598.5999755859375,200.5,741.1500244140625,528.9500122070312,407.3500061035156,570.2000122070312
2020-12-30,211.14999389648438,2406.60009765625,18379.25,3583.89990234375,594.3499755859375,200.58888244628906,749.1500244140625,539.5499877929688,403.45001220703125,577.75
2020-12-31,209.0,2395.39990234375,18390.25,3576.35009765625,589.9000244140625,203.56666564941406,740.1500244140625,534.0,402.6499938964844,578.25
2021-01-01,213.85000610351562,2387.550048828125,18450.69921875,3567.800048828125,601.5,201.76666259765625,738.9500122070312,534.2000122070312,406.1000061035156,581.5
2021-01-04,213.39999389648438,2426.5,18377.94921875,3552.89990234375,604.0,211.38888549804688,758.0999755859375,543.3499755859375,417.1499938964844,584.3499755859375
2021-01-05,211.4499969482422,2450.550048828125,18558.25,3551.10009765625,609.5499877929688,214.76666259765625,760.2999877929688,538.9000244140625,419.70001220703125,582.25
2021-01-06,205.39999389648438,2417.300048828125,18515.25,3539.699951171875,604.9500122070312,213.35556030273438,744.7000122070312,534.0999755859375,418.6499938964844,586.1500244140625
2021-01-07,202.8000030517578,2368.85009765625,18127.30078125,3552.800048828125,600.8499755859375,219.0,733.3499755859375,535.2000122070312,417.79998779296875,613.9000244140625
2021-01-08,201.5,2391.199951171875,18306.25,3575.25,609.5499877929688,220.022216796875,750.3499755859375,540.0999755859375,424.70001220703125,630.9000244140625
2021-01-11,202.5,2429.10009765625,18391.44921875,3612.85009765625,629.0,221.38888549804688,769.5999755859375,546.5,430.3500061035156,641.9000244140625
2021-01-12,206.4499969482422,2375.89990234375,17999.099609375,3631.64990234375,624.2999877929688,215.1999969482422,762.2000122070312,541.0,423.04998779296875,644.0
2021-01-13,211.25,2372.35009765625,18019.30078125,3621.14990234375,620.4000244140625,208.37777709960938,770.5499877929688,536.0999755859375,418.29998779296875,640.7999877929688
2021-01-14,214.14999389648438,2398.550048828125,18132.599609375,3665.449951171875,614.0,202.44444274902344,783.4000244140625,548.9500122070312,418.95001220703125,639.0
2021-01-15,217.85000610351562,2351.14990234375,17834.0,3609.050048828125,602.4000244140625,199.03334045410156,780.0999755859375,540.75,416.95001220703125,633.7000122070312
2021-01-18,219.75,2332.60009765625,17630.69921875,3607.85009765625,584.75,194.75555419921875,778.1500244140625,537.5,411.04998779296875,627.4500122070312
2021-01-19,218.85000610351562,2363.14990234375,17754.69921875,3601.25,582.7000122070312,194.24444580078125,786.7000122070312,541.4000244140625,417.1499938964844,628.75
2021-01-20,217.64999389648438,2355.949951171875,17681.30078125,3592.300048828125,596.6500244140625,203.75555419921875,801.0499877929688,537.6500244140625,416.8500061035156,619.9000244140625
2021-01-21,213.6999969482422,2367.64990234375,17716.30078125,3630.800048828125,595.25,205.25555419921875,797.4500122070312,537.0499877929688,416.54998779296875,628.0999755859375
2021-01-22,210.6999969482422,2409.35009765625,17589.599609375,3608.0,584.75,200.88888549804688,790.0499877929688,532.9500122070312,418.75,625.0499877929688
2021-01-25,207.8000030517578,2399.60009765625,17415.25,3613.550048828125,573.5999755859375,198.38888549804688,779.25,532.5999755859375,410.1499938964844,635.0499877929688
2021-01-27,210.64999389648438,2391.300048828125,17538.099609375,3610.75,572.6500244140625,200.13333129882812,773.9500122070312,527.5,412.45001220703125,644.9000244140625
2021-01-28,206.60000610351562,2300.39990234375,17387.650390625,3603.75,564.5999755859375,191.62222290039062,777.8499755859375,527.9000244140625,411.45001220703125,594.4000244140625
2021-01-29,203.25,2263.89990234375,17060.0,3501.10009765625,559.7999877929688,199.6888885498047,744.6500244140625,514.5499877929688,415.6000061035156,578.7000122070312
2021-02-01,215.9499969482422,2248.60009765625,17087.69921875,3520.75,584.1500244140625,200.42222595214844,752.9500122070312,525.2000122070312,416.95001220703125,572.5499877929688
