,INFY.NS,TCS.NS,WIPRO.NS,TECHM.NS,HCLTECH.NS,LTIM.NS,PERSISTENT.NS,COFORGE.NS,MPHASIS.NS,LT.NS
2020-07-07,794.1500244140625,2269.89990234375,224.89999389648438,586.8499755859375,592.0499877929688,2009.0999755859375,679.5499877929688,1512.75,922.6500244140625,943.5999755859375
2020-07-08,774.7000122070312,2218.89990234375,223.10000610351562,583.4500122070312,574.9000244140625,2053.75,721.1500244140625,1538.800048828125,921.4000244140625,941.25
2020-07-09,781.7000122070312,2204.35009765625,221.60000610351562,577.2999877929688,588.25,2082.0,742.5,1567.5,903.4000244140625,944.9500122070312
2020-07-10,781.8499755859375,2222.35009765625,222.10000610351562,569.0,582.25,2109.64990234375,731.75,1592.9000244140625,919.1500244140625,932.1500244140625
2020-07-13,797.0499877929688,2220.0,227.60000610351562,600.0499877929688,602.5999755859375,2196.050048828125,724.7999877929688,1587.0,923.6500244140625,928.1500244140625
2020-07-14,783.25,2171.949951171875,225.0,598.2999877929688,591.3499755859375,2240.60009765625,736.5499877929688,1541.949951171875,933.5499877929688,912.9000244140625
2020-07-15,830.9500122070312,2233.89990234375,262.75,615.2999877929688,615.2000122070312,2190.800048828125,764.6500244140625,1688.25,994.0499877929688,912.2000122070312
2020-07-16,911.0,2234.75,261.8999938964844,599.4000244140625,627.75,2291.199951171875,755.75,1652.75,1031.25,921.1500244140625
2020-07-17,903.1500244140625,2200.75,261.3500061035156,599.7000122070312,623.1500244140625,2264.0,753.5,1678.699951171875,997.3499755859375,925.5499877929688
2020-07-20,934.2999877929688,2207.89990234375,270.79998779296875,622.8499755859375,648.5999755859375,2249.699951171875,756.6500244140625,1692.300048828125,1005.4500122070312,919.5999755859375
2020-07-21,936.75,2225.050048828125,271.3500061035156,620.7000122070312,652.3499755859375,2279.64990234375,748.0,1668.25,978.2999877929688,938.0499877929688
2020-07-22,917.9000244140625,2190.949951171875,266.0,617.9500122070312,650.1500244140625,2330.64990234375,714.9000244140625,1647.300048828125,995.0999755859375,920.9000244140625
2020-07-23,907.9500122070312,2171.199951171875,266.6000061035156,632.4500122070312,652.8499755859375,2261.949951171875,731.0,1635.3499755859375,979.5999755859375,916.5499877929688
2020-07-24,922.8499755859375,2157.39990234375,270.54998779296875,652.5999755859375,679.9500122070312,2274.39990234375,771.25,1700.0999755859375,1117.0,904.4000244140625
2020-07-27,948.4500122070312,2206.800048828125,268.8500061035156,664.5499877929688,701.0999755859375,2427.0,855.7000122070312,1769.550048828125,1126.8499755859375,903.7999877929688
2020-07-28,962.8499755859375,2309.75,275.45001220703125,684.3499755859375,712.4500122070312,2415.699951171875,886.75,1767.4000244140625,1164.4000244140625,913.5
2020-07-29,954.1500244140625,2276.050048828125,277.0,676.4000244140625,694.4000244140625,2400.449951171875,887.7999877929688,1862.8499755859375,1142.050048828125,921.9500122070312
2020-07-30,961.4500122070312,2279.5,284.1000061035156,674.75,695.4500122070312,2386.5,915.2999877929688,1936.550048828125,1155.199951171875,908.25
2020-07-31,966.0,2281.39990234375,280.95001220703125,681.6500244140625,705.2000122070312,2416.800048828125,918.0999755859375,1926.199951171875,1157.949951171875,913.4500122070312
2020-08-03,956.9000244140625,2254.14990234375,281.54998779296875,673.5999755859375,705.9500122070312,2490.699951171875,975.7999877929688,1928.6500244140625,1144.5999755859375,915.9000244140625
2020-08-04,949.8499755859375,2249.699951171875,281.04998779296875,652.6500244140625,692.6500244140625,2448.550048828125,952.8499755859375,1944.449951171875,1103.8499755859375,924.25
2020-08-05,944.7000122070312,2259.5,278.20001220703125,648.5499877929688,688.4000244140625,2499.800048828125,945.0999755859375,1918.5999755859375,1137.25,925.75
2020-08-06,970.8499755859375,2308.10009765625,279.6499938964844,660.3499755859375,704.9000244140625,2468.949951171875,963.7000122070312,2023.699951171875,1171.75,922.1500244140625
2020-08-07,950.9000244140625,2295.35009765625,277.3999938964844,662.4500122070312,690.2999877929688,2467.60009765625,1000.25,1988.8499755859375,1164.4000244140625,915.6500244140625
2020-08-10,951.3499755859375,2282.800048828125,277.3999938964844,681.8499755859375,692.0499877929688,2519.300048828125,985.9000244140625,1989.1500244140625,1180.9000244140625,960.0499877929688
2020-08-11,948.4500122070312,2279.89990234375,279.6499938964844,674.7999877929688,683.7999877929688,2516.449951171875,976.1500244140625,1977.800048828125,1208.5999755859375,961.9000244140625
2020-08-12,954.9500122070312,2257.35009765625,276.20001220703125,692.0499877929688,717.0999755859375,2496.64990234375,970.0999755859375,2001.949951171875,1162.6500244140625,949.75
2020-08-13,951.2000122070312,2254.449951171875,277.0,697.0499877929688,724.5999755859375,2471.85009765625,998.2999877929688,1988.3499755859375,1200.550048828125,990.7000122070312
2020-08-14,953.5999755859375,2242.14990234375,276.5,695.9000244140625,709.0999755859375,2440.0,987.25,1976.0999755859375,1194.300048828125,982.7999877929688
2020-08-17,957.5,2253.39990234375,281.95001220703125,721.0499877929688,718.8499755859375,2440.89990234375,986.9500122070312,1995.449951171875,1214.5999755859375,1000.7999877929688
2020-08-18,967.5499877929688,2269.75,282.70001220703125,713.0499877929688,714.4500122070312,2422.14990234375,1000.2000122070312,2011.5,1197.5,1004.5499877929688
2020-08-19,959.2999877929688,2256.60009765625,279.75,726.7000122070312,709.8499755859375,2385.300048828125,1002.6500244140625,2017.449951171875,1203.4000244140625,1009.0999755859375
2020-08-20,955.1500244140625,2252.85009765625,274.20001220703125,726.4000244140625,710.0999755859375,2373.60009765625,1005.25,2002.5,1195.8499755859375,995.75
2020-08-21,948.7999877929688,2248.60009765625,273.3500061035156,732.5999755859375,705.9000244140625,2367.550048828125,1039.9000244140625,1984.5999755859375,1199.0,994.1500244140625
2020-08-24,947.4000244140625,2248.10009765625,272.70001220703125,722.5,705.7000122070312,2340.39990234375,1090.1500244140625,1955.449951171875,1197.949951171875,991.3499755859375
2020-08-25,938.0999755859375,2242.64990234375,269.95001220703125,738.5999755859375,701.5999755859375,2343.25,1038.449951171875,1943.550048828125,1181.25,980.4000244140625
2020-08-26,950.7999877929688,2253.5,272.04998779296875,732.8499755859375,712.7999877929688,2471.64990234375,1052.449951171875,1950.0999755859375,1200.050048828125,968.9500122070312
2020-08-27,947.0499877929688,2248.39990234375,272.3500061035156,735.5999755859375,710.1500244140625,2496.85009765625,1049.5999755859375,1940.1500244140625,1180.5999755859375,975.5999755859375
2020-08-28,935.25,2238.550048828125,272.04998779296875,752.3499755859375,706.4500122070312,2519.60009765625,1018.2000122070312,2001.449951171875,1165.449951171875,981.8499755859375
2020-08-31,928.5999755859375,2257.25,271.29998779296875,741.0,694.4000244140625,2458.35009765625,958.25,1924.0,1103.5999755859375,944.9500122070312
2020-09-01,914.1500244140625,2246.35009765625,271.6000061035156,727.8499755859375,689.5999755859375,2471.64990234375,961.8499755859375,1891.0,1127.75,955.2000122070312
2020-09-02,924.0,2265.14990234375,273.70001220703125,735.2000122070312,701.9500122070312,2479.199951171875,1012.4500122070312,1945.949951171875,1144.8499755859375,955.5499877929688
2020-09-03,935.5499877929688,2299.5,282.8500061035156,759.5499877929688,706.75,2488.25,1021.2000122070312,1960.449951171875,1184.949951171875,961.1500244140625
2020-09-04,919.1500244140625,2288.800048828125,276.0,748.2000122070312,700.7999877929688,2478.60009765625,986.2999877929688,1919.0999755859375,1143.949951171875,942.5
2020-09-07,925.0499877929688,2327.050048828125,278.75,747.0999755859375,708.7999877929688,2410.0,981.0499877929688,1922.5,1148.8499755859375,932.1500244140625
2020-09-08,939.2999877929688,2348.199951171875,282.54998779296875,752.25,725.9000244140625,2488.35009765625,993.4500122070312,1944.1500244140625,1136.5,916.7000122070312
2020-09-09,927.75,2327.64990234375,282.8500061035156,753.3499755859375,721.9500122070312,2455.5,982.7000122070312,1909.75,1142.9000244140625,909.5
2020-09-10,940.0499877929688,2331.14990234375,284.54998779296875,750.0,722.4000244140625,2472.75,988.1500244140625,1911.75,1148.9000244140625,920.9500122070312
2020-09-11,945.7000122070312,2374.10009765625,293.29998779296875,765.1500244140625,721.6500244140625,2499.39990234375,1011.0499877929688,2090.60009765625,1154.3499755859375,917.4000244140625
2020-09-14,978.4000244140625,2491.39990234375,307.20001220703125,790.75,794.9500122070312,2651.699951171875,1154.0999755859375,2154.699951171875,1256.699951171875,902.0999755859375
2020-09-15,982.4500122070312,2491.39990234375,307.3500061035156,791.1500244140625,792.7000122070312,2690.800048828125,1168.5999755859375,2144.85009765625,1330.1500244140625,909.9500122070312
2020-09-16,1001.75,2503.0,312.1499938964844,792.0,789.25,2697.60009765625,1166.8499755859375,2181.550048828125,1298.25,921.7999877929688
2020-09-17,1011.0,2460.949951171875,311.70001220703125,786.9500122070312,808.2999877929688,2737.949951171875,1171.75,2257.699951171875,1353.6500244140625,906.2999877929688
2020-09-18,1002.1500244140625,2449.89990234375,316.5,804.6500244140625,810.5999755859375,2706.89990234375,1191.1500244140625,2193.699951171875,1397.449951171875,900.7000122070312
2020-09-21,1009.9000244140625,2465.300048828125,311.8999938964844,787.25,802.5999755859375,2657.050048828125,1160.699951171875,2102.75,1384.3499755859375,881.8499755859375
2020-09-22,1007.5,2522.949951171875,312.25,800.4500122070312,821.0,2579.85009765625,1178.050048828125,2161.300048828125,1365.75,856.5
2020-09-23,1019.75,2467.449951171875,314.8500061035156,793.0499877929688,814.0999755859375,2448.449951171875,1225.449951171875,2223.39990234375,1384.0999755859375,860.5999755859375
2020-09-24,975.4000244140625,2332.25,304.70001220703125,751.8499755859375,788.2999877929688,2414.39990234375,1180.800048828125,2114.449951171875,1265.1500244140625,850.7000122070312
2020-09-25,1011.4500122070312,2422.300048828125,313.8999938964844,772.3499755859375,827.7000122070312,2473.699951171875,1219.6500244140625,2304.35009765625,1271.699951171875,889.25
2020-09-28,1010.4000244140625,2426.300048828125,311.54998779296875,779.4000244140625,835.25,2536.050048828125,1274.550048828125,2384.0,1350.5,902.8499755859375
2020-09-29,1009.0,2488.39990234375,311.5,768.1500244140625,812.75,2501.5,1333.199951171875,2330.85009765625,1317.5999755859375,895.4500122070312
2020-09-30,1008.25,2492.300048828125,313.54998779296875,791.75,811.5999755859375,2543.550048828125,1341.25,2322.199951171875,1383.449951171875,901.5999755859375
2020-10-01,1017.6500244140625,2523.449951171875,313.04998779296875,822.5,812.9500122070312,2527.25,1303.75,2335.800048828125,1356.9000244140625,902.7999877929688
2020-10-05,1048.699951171875,2705.800048828125,333.95001220703125,841.25,824.2000122070312,2581.10009765625,1327.6500244140625,2345.10009765625,1342.3499755859375,896.9500122070312
2020-10-06,1055.75,2714.300048828125,330.04998779296875,847.4000244140625,829.1500244140625,2681.199951171875,1296.9000244140625,2403.60009765625,1351.699951171875,892.5999755859375
2020-10-07,1066.550048828125,2735.949951171875,335.29998779296875,846.3499755859375,828.0499877929688,2667.10009765625,1260.25,2395.39990234375,1338.6500244140625,887.9000244140625
2020-10-08,1093.699951171875,2825.699951171875,359.45001220703125,860.2999877929688,849.5499877929688,2861.39990234375,1316.050048828125,2467.35009765625,1414.4000244140625,881.0499877929688
2020-10-09,1106.800048828125,2812.949951171875,374.0,854.1500244140625,855.75,2927.25,1303.6500244140625,2466.449951171875,1383.6500244140625,908.4500122070312
2020-10-12,1132.0999755859375,2830.0,377.5,856.9000244140625,865.7999877929688,3276.699951171875,1302.3499755859375,2667.60009765625,1395.800048828125,905.75
2020-10-13,1157.800048828125,2826.550048828125,375.95001220703125,868.2000122070312,900.4000244140625,3249.75,1344.300048828125,2797.5,1403.9000244140625,896.4500122070312
2020-10-14,1137.0,2809.60009765625,350.45001220703125,848.8499755859375,890.4500122070312,3330.550048828125,1369.0999755859375,2606.699951171875,1425.800048828125,915.2000122070312
2020-10-15,1108.25,2740.60009765625,341.6000061035156,812.4000244140625,860.0,3296.449951171875,1290.25,2508.64990234375,1402.1500244140625,888.7999877929688
2020-10-16,1127.5,2763.300048828125,339.6499938964844,822.75,827.1500244140625,3075.14990234375,1296.800048828125,2577.199951171875,1340.75,894.0999755859375
2020-10-19,1125.9000244140625,2711.550048828125,343.20001220703125,824.1500244140625,844.75,3015.25,1257.5,2543.449951171875,1301.9000244140625,902.9000244140625
2020-10-20,1137.5,2739.0,346.75,849.8499755859375,879.6500244140625,2964.800048828125,1207.4000244140625,2576.0,1314.699951171875,917.2999877929688
2020-10-21,1148.3499755859375,2675.39990234375,343.45001220703125,845.9000244140625,871.0499877929688,3099.85009765625,1207.5999755859375,2511.60009765625,1301.300048828125,924.4500122070312
2020-10-22,1129.050048828125,2671.14990234375,344.45001220703125,837.4500122070312,866.25,3052.0,1179.5,2456.64990234375,1349.9000244140625,936.2999877929688
2020-10-23,1122.5,2686.800048828125,342.3999938964844,848.25,852.4500122070312,3061.14990234375,1172.3499755859375,2380.10009765625,1382.050048828125,941.25
2020-10-26,1112.449951171875,2688.199951171875,339.79998779296875,819.25,847.7999877929688,2999.199951171875,1189.4000244140625,2212.14990234375,1356.300048828125,951.75
2020-10-27,1090.8499755859375,2630.14990234375,334.04998779296875,828.6500244140625,847.25,2898.75,1183.1500244140625,2228.699951171875,1358.75,981.9500122070312
2020-10-28,1076.550048828125,2622.199951171875,335.6499938964844,804.2999877929688,829.5999755859375,2889.199951171875,1160.699951171875,2242.300048828125,1341.0999755859375,982.8499755859375
2020-10-29,1074.8499755859375,2632.64990234375,337.45001220703125,804.25,840.0499877929688,2933.199951171875,1171.3499755859375,2200.699951171875,1328.550048828125,934.5
2020-10-30,1060.5999755859375,2664.85009765625,340.70001220703125,813.2999877929688,841.9500122070312,2918.5,1158.6500244140625,2205.64990234375,1378.699951171875,929.5
2020-11-02,1072.300048828125,2604.60009765625,334.79998779296875,814.6500244140625,822.4000244140625,2853.10009765625,1128.9000244140625,2117.89990234375,1358.6500244140625,929.2999877929688
2020-11-03,1062.550048828125,2633.60009765625,335.6499938964844,808.0999755859375,814.0499877929688,2936.35009765625,1114.699951171875,2129.550048828125,1361.0999755859375,947.75
2020-11-04,1093.949951171875,2653.14990234375,342.95001220703125,826.8499755859375,815.1500244140625,3039.050048828125,1131.0,2183.75,1372.9000244140625,939.8499755859375
2020-11-05,1104.0,2685.699951171875,345.3999938964844,840.7000122070312,842.9000244140625,3179.0,1147.449951171875,2197.75,1363.199951171875,958.0999755859375
2020-11-06,1112.75,2707.449951171875,345.75,851.1500244140625,850.0999755859375,3168.25,1145.550048828125,2218.050048828125,1335.199951171875,960.75
2020-11-09,1136.550048828125,2726.60009765625,351.95001220703125,872.75,855.0,3279.550048828125,1160.449951171875,2330.14990234375,1336.199951171875,965.8499755859375
2020-11-10,1091.050048828125,2649.60009765625,342.29998779296875,821.2999877929688,809.7000122070312,3023.800048828125,1121.300048828125,2223.89990234375,1310.199951171875,1033.699951171875
2020-11-11,1122.5,2687.800048828125,346.75,837.5,826.0499877929688,2980.050048828125,1116.449951171875,2289.699951171875,1310.0999755859375,1059.449951171875
2020-11-12,1117.75,2671.050048828125,345.54998779296875,843.25,824.7000122070312,2983.300048828125,1157.050048828125,2335.25,1343.5,1073.199951171875
2020-11-13,1124.199951171875,2656.85009765625,344.1499938964844,838.8499755859375,828.0999755859375,3022.050048828125,1142.25,2304.300048828125,1315.0,1051.5
2020-11-14,1133.449951171875,2670.35009765625,345.45001220703125,840.1500244140625,830.5,3037.85009765625,1165.5999755859375,2318.949951171875,1326.0999755859375,1059.199951171875
2020-11-17,1123.699951171875,2666.050048828125,348.70001220703125,845.25,815.0,2997.949951171875,1168.300048828125,2303.89990234375,1314.1500244140625,1080.9000244140625
2020-11-18,1110.550048828125,2626.64990234375,345.29998779296875,836.0999755859375,814.2999877929688,3017.550048828125,1139.25,2318.050048828125,1311.5,1148.1500244140625
2020-11-19,1096.75,2636.89990234375,342.6000061035156,822.9000244140625,804.5499877929688,2983.0,1133.800048828125,2331.39990234375,1300.75,1134.25
2020-11-20,1103.3499755859375,2660.25,346.29998779296875,837.5499877929688,819.25,3091.60009765625,1145.5999755859375,2355.0,1315.3499755859375,1132.300048828125
2020-11-23,1139.8499755859375,2724.25,355.8500061035156,865.75,839.2000122070312,3264.14990234375,1156.1500244140625,2424.64990234375,1315.300048828125,1125.8499755859375
2020-11-24,1140.050048828125,2722.050048828125,355.5,877.6500244140625,840.5,3335.949951171875,1213.1500244140625,2453.050048828125,1334.9000244140625,1135.5
2020-11-25,1115.6500244140625,2701.300048828125,350.0,862.25,824.7000122070312,3108.39990234375,1206.199951171875,2424.449951171875,1325.6500244140625,1116.0
2020-11-26,1113.199951171875,2720.60009765625,354.8500061035156,857.0499877929688,842.0499877929688,3088.89990234375,1199.6500244140625,2451.300048828125,1325.25,1118.8499755859375
2020-11-27,1100.0,2679.64990234375,350.5,876.8499755859375,822.0999755859375,3200.449951171875,1193.3499755859375,2400.64990234375,1315.699951171875,1122.4000244140625
2020-12-01,1137.8499755859375,2726.800048828125,352.8500061035156,907.2999877929688,834.0999755859375,3353.449951171875,1207.6500244140625,2455.39990234375,1310.6500244140625,1115.949951171875
2020-12-02,1140.9000244140625,2749.550048828125,358.8999938964844,908.7000122070312,843.1500244140625,3393.75,1211.0999755859375,2443.25,1336.1500244140625,1113.75
2020-12-03,1126.449951171875,2709.449951171875,360.29998779296875,915.1500244140625,862.2000122070312,3300.64990234375,1232.9000244140625,2484.60009765625,1353.300048828125,1125.1500244140625
2020-12-04,1134.6500244140625,2727.550048828125,360.79998779296875,923.0999755859375,858.5,3265.14990234375,1219.0999755859375,2448.14990234375,1334.9000244140625,1149.5
2020-12-07,1143.5,2737.699951171875,358.45001220703125,944.2999877929688,855.2999877929688,3270.949951171875,1219.800048828125,2455.699951171875,1321.699951171875,1169.699951171875
2020-12-08,1153.3499755859375,2797.300048828125,363.70001220703125,932.2999877929688,863.7999877929688,3261.449951171875,1200.800048828125,2477.449951171875,1314.1500244140625,1171.4000244140625
2020-12-09,1175.199951171875,2810.800048828125,359.5,929.5,870.5499877929688,3265.85009765625,1205.1500244140625,2507.60009765625,1315.949951171875,1181.0
2020-12-10,1167.75,2784.300048828125,355.8999938964844,927.2999877929688,866.75,3251.39990234375,1236.300048828125,2481.449951171875,1306.8499755859375,1190.3499755859375
2020-12-11,1163.199951171875,2783.60009765625,353.5,919.4000244140625,862.25,3268.64990234375,1314.0999755859375,2498.0,1316.050048828125,1194.300048828125
2020-12-14,1164.550048828125,2797.699951171875,349.3500061035156,909.4000244140625,873.0,3234.949951171875,1283.949951171875,2503.14990234375,1326.949951171875,1249.6500244140625
2020-12-15,1154.5999755859375,2761.550048828125,352.70001220703125,927.0499877929688,886.0,3263.14990234375,1305.4000244140625,2540.550048828125,1324.800048828125,1246.25
2020-12-16,1165.699951171875,2814.199951171875,358.3999938964844,921.5499877929688,885.0499877929688,3288.949951171875,1305.5999755859375,2534.10009765625,1358.449951171875,1268.25
2020-12-17,1159.199951171875,2838.199951171875,356.8999938964844,930.0999755859375,879.3499755859375,3306.0,1304.699951171875,2510.550048828125,1339.75,1278.800048828125
2020-12-18,1189.800048828125,2861.0,363.54998779296875,933.7999877929688,890.6500244140625,3356.39990234375,1306.449951171875,2556.800048828125,1372.9000244140625,1281.550048828125
2020-12-21,1177.300048828125,2820.14990234375,353.95001220703125,906.8499755859375,870.4500122070312,3395.449951171875,1309.800048828125,2390.0,1390.8499755859375,1234.8499755859375
2020-12-22,1220.5,2872.5,364.20001220703125,944.6500244140625,913.7999877929688,3573.0,1377.0999755859375,2563.25,1422.4000244140625,1262.699951171875
2020-12-23,1253.050048828125,2908.75,385.54998779296875,948.1500244140625,922.5999755859375,3674.949951171875,1454.449951171875,2632.199951171875,1575.6500244140625,1264.800048828125
2020-12-24,1236.050048828125,2909.35009765625,382.20001220703125,947.25,919.3499755859375,3625.60009765625,1449.449951171875,2652.550048828125,1554.550048828125,1262.199951171875
2020-12-28,1240.300048828125,2929.39990234375,382.8999938964844,947.0999755859375,921.7999877929688,3640.75,1472.8499755859375,2690.89990234375,1560.550048828125,1289.4000244140625
2020-12-29,1250.300048828125,2930.5,385.0,965.6500244140625,935.9000244140625,3609.949951171875,1490.050048828125,2680.5,1559.199951171875,1284.8499755859375
2020-12-30,1246.800048828125,2909.300048828125,384.3999938964844,983.25,940.7000122070312,3661.14990234375,1532.4000244140625,2694.60009765625,1590.4000244140625,1292.050048828125
2020-12-31,1255.800048828125,2862.75,386.25,973.2000122070312,946.1500244140625,3659.5,1517.1500244140625,2705.14990234375,1539.949951171875,1287.5999755859375
2021-01-01,1260.449951171875,2928.25,388.1000061035156,977.9500122070312,950.5,3699.300048828125,1497.550048828125,2722.25,1529.9000244140625,1297.0
2021-01-04,1288.25,3039.449951171875,396.3999938964844,1001.9500122070312,980.4000244140625,3845.35009765625,1519.800048828125,2838.550048828125,1519.3499755859375,1314.5999755859375
2021-01-05,1293.800048828125,3093.0,406.29998779296875,1003.8499755859375,991.3499755859375,4129.35009765625,1550.449951171875,2882.550048828125,1581.6500244140625,1306.300048828125
2021-01-06,1282.0999755859375,3051.5,406.3999938964844,997.1500244140625,978.2000122070312,3956.89990234375,1540.8499755859375,2801.550048828125,1615.75,1314.0
2021-01-07,1262.1500244140625,3032.800048828125,406.75,994.75,962.5499877929688,3882.89990234375,1520.199951171875,2740.800048828125,1663.0,1338.949951171875
2021-01-08,1312.0999755859375,3120.89990234375,430.20001220703125,1051.0999755859375,994.6500244140625,4092.199951171875,1570.9000244140625,2804.199951171875,1639.300048828125,1373.4000244140625
2021-01-11,1376.199951171875,3176.449951171875,446.79998779296875,1077.5999755859375,1055.0999755859375,4245.14990234375,1612.699951171875,2817.050048828125,1699.1500244140625,1350.0
2021-01-12,1371.75,3174.85009765625,457.70001220703125,1064.199951171875,1062.0999755859375,4285.14990234375,1626.949951171875,2772.35009765625,1657.3499755859375,1349.800048828125
2021-01-13,1387.1500244140625,3158.949951171875,459.0,1069.6500244140625,1055.949951171875,4402.4501953125,1646.0999755859375,2730.199951171875,1651.3499755859375,1352.5
2021-01-14,1370.5,3250.699951171875,454.3500061035156,1052.5999755859375,1027.699951171875,4390.7001953125,1672.75,2734.0,1696.1500244140625,1376.5999755859375
2021-01-15,1344.949951171875,3233.35009765625,438.54998779296875,1007.2999877929688,989.7999877929688,4287.85009765625,1629.0999755859375,2637.800048828125,1667.550048828125,1354.1500244140625
2021-01-18,1312.050048828125,3221.75,431.54998779296875,998.25,981.5,4008.85009765625,1592.449951171875,2509.85009765625,1635.0,1336.050048828125
2021-01-19,1316.6500244140625,3260.699951171875,430.25,992.5,983.8499755859375,4091.35009765625,1578.25,2517.0,1616.800048828125,1369.8499755859375
2021-01-20,1339.449951171875,3308.800048828125,444.95001220703125,1019.4500122070312,999.25,4090.949951171875,1633.5,2620.14990234375,1647.0999755859375,1382.6500244140625
2021-01-21,1339.699951171875,3273.85009765625,445.79998779296875,1004.7000122070312,993.2999877929688,3979.35009765625,1597.9000244140625,2554.64990234375,1600.6500244140625,1371.300048828125
2021-01-22,1340.8499755859375,3303.10009765625,444.75,980.8499755859375,985.7999877929688,3929.449951171875,1544.0,2491.0,1599.050048828125,1362.0999755859375
2021-01-25,1325.0999755859375,3291.300048828125,437.25,972.0499877929688,947.5,3893.85009765625,1539.0,2397.64990234375,1591.0999755859375,1361.300048828125
2021-01-27,1301.0,3261.050048828125,446.45001220703125,997.0999755859375,955.5,4025.800048828125,1513.8499755859375,2448.050048828125,1585.800048828125,1359.8499755859375
2021-01-28,1276.199951171875,3196.550048828125,431.8999938964844,981.5999755859375,933.9500122070312,3970.85009765625,1499.25,2420.10009765625,1555.5,1345.3499755859375
2021-01-29,1239.050048828125,3111.35009765625,417.8999938964844,961.4000244140625,914.0,3963.89990234375,1524.25,2392.800048828125,1531.3499755859375,1334.699951171875
2021-02-01,1260.9000244140625,3139.35009765625,421.5,941.75,928.3499755859375,3937.64990234375,1546.6500244140625,2423.800048828125,1529.949951171875,1448.8499755859375
2021-02-02,1271.25,3203.449951171875,428.3500061035156,957.2000122070312,954.6500244140625,4038.550048828125,1572.050048828125,2453.050048828125,1572.800048828125,1520.199951171875
2021-02-03,1284.6500244140625,3200.050048828125,433.5,981.4500122070312,959.9000244140625,4305.5,1657.449951171875,2523.25,1591.050048828125,1528.550048828125
2021-02-04,1279.3499755859375,3188.449951171875,429.8999938964844,969.2000122070312,957.6500244140625,4303.7001953125,1694.0999755859375,2548.300048828125,1589.5,1529.800048828125
2021-02-05,1272.0999755859375,3157.949951171875,425.54998779296875,959.4000244140625,946.1500244140625,4124.64990234375,1700.5,2498.60009765625,1574.5999755859375,1516.5
2021-02-08,1303.550048828125,3214.10009765625,435.29998779296875,982.5499877929688,957.75,4101.89990234375,1774.75,2604.64990234375,1632.0999755859375,1551.800048828125
2021-02-09,1305.550048828125,3176.89990234375,439.3500061035156,975.0999755859375,951.5999755859375,4067.800048828125,1707.800048828125,2543.64990234375,1647.199951171875,1566.449951171875
2021-02-10,1296.5,3213.300048828125,439.0,974.9000244140625,959.4500122070312,3999.89990234375,1772.550048828125,2605.64990234375,1639.1500244140625,1552.8499755859375
2021-02-11,1292.6500244140625,3206.0,437.0,985.5999755859375,970.4000244140625,4026.35009765625,1761.550048828125,2640.60009765625,1631.9000244140625,1530.5
2021-02-12,1309.800048828125,3190.800048828125,442.0,991.2000122070312,960.4000244140625,4039.89990234375,1794.6500244140625,2611.800048828125,1646.449951171875,1521.3499755859375
2021-02-15,1309.6500244140625,3139.85009765625,439.70001220703125,979.2000122070312,954.6500244140625,4032.199951171875,1787.550048828125,2595.10009765625,1670.800048828125,1537.6500244140625
2021-02-16,1290.4000244140625,3108.800048828125,437.54998779296875,986.7999877929688,952.2999877929688,3944.949951171875,1738.9000244140625,2622.050048828125,1683.5999755859375,1549.449951171875
2021-02-17,1281.300048828125,3073.10009765625,430.20001220703125,980.4500122070312,943.2000122070312,3875.89990234375,1709.3499755859375,2586.800048828125,1644.9000244140625,1548.3499755859375
2021-02-18,1292.449951171875,3057.35009765625,432.95001220703125,1010.5999755859375,948.0999755859375,3871.300048828125,1689.25,2615.800048828125,1694.0999755859375,1524.5999755859375
2021-02-19,1291.300048828125,3071.85009765625,429.95001220703125,993.9500122070312,950.1500244140625,3820.64990234375,1672.199951171875,2570.25,1688.5999755859375,1508.800048828125
2021-02-22,1265.199951171875,2958.449951171875,418.70001220703125,950.7000122070312,920.1500244140625,3793.699951171875,1653.1500244140625,2471.0,1699.449951171875,1452.199951171875
2021-02-23,1266.3499755859375,2980.199951171875,415.5,945.75,909.9500122070312,3754.550048828125,1651.75,2465.35009765625,1745.0,1486.300048828125
2021-02-24,1274.300048828125,2948.10009765625,423.1000061035156,960.0499877929688,916.0,3718.75,1662.5,2498.449951171875,1694.3499755859375,1526.5999755859375
2021-02-25,1274.550048828125,2995.300048828125,421.29998779296875,957.7999877929688,929.25,3656.5,1644.0999755859375,2516.89990234375,1651.699951171875,1506.449951171875
2021-02-26,1253.300048828125,2894.300048828125,410.29998779296875,918.8499755859375,909.4500122070312,3599.85009765625,1656.550048828125,2542.050048828125,1646.9000244140625,1442.5
2021-03-01,1267.0,2924.199951171875,414.3999938964844,936.0,930.3499755859375,3608.050048828125,1687.1500244140625,2504.199951171875,1639.300048828125,1472.8499755859375
2021-03-02,1304.5,3006.35009765625,430.3999938964844,967.0999755859375,953.75,3832.800048828125,1708.4000244140625,2601.300048828125,1688.050048828125,1485.6500244140625
2021-03-03,1343.550048828125,3059.10009765625,435.5,976.0,965.25,3911.14990234375,1691.550048828125,2674.550048828125,1696.0,1496.9000244140625
2021-03-04,1330.3499755859375,3049.699951171875,438.79998779296875,968.0499877929688,958.0,3924.699951171875,1690.1500244140625,2635.550048828125,1687.300048828125,1462.5999755859375
2021-03-05,1316.699951171875,3008.050048828125,420.8500061035156,959.7000122070312,941.5,3845.14990234375,1683.8499755859375,2585.64990234375,1634.699951171875,1463.550048828125
