,M&M.NS,MARUTI.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,EICHERMOT.NS,HEROMOTOCO.NS,TIINDIA.NS,TVSMOTOR.NS,ASHOKLEY.NS,BHARATFORG.NS
2020-09-10,615.4500122070312,7231.64990234375,143.3000030517578,2914.699951171875,2175.60009765625,2948.75,616.8499755859375,437.8999938964844,67.75,461.45001220703125
2020-09-11,614.25,7193.60009765625,144.3000030517578,2916.35009765625,2160.300048828125,2992.25,602.7000122070312,444.25,68.1500015258789,463.3999938964844
2020-09-14,615.2999877929688,7128.85009765625,148.5500030517578,2957.699951171875,2159.39990234375,3028.5,614.7999877929688,456.6000061035156,74.80000305175781,475.6000061035156
2020-09-15,613.4500122070312,7052.7998046875,148.39999389648438,2937.35009765625,2140.60009765625,3037.14990234375,626.9500122070312,455.45001220703125,77.8499984741211,476.70001220703125
2020-09-16,639.4500122070312,7057.9501953125,151.4499969482422,3037.949951171875,2163.75,3056.199951171875,636.7999877929688,462.1499938964844,78.9000015258789,480.6499938964844
2020-09-17,636.7999877929688,7085.85009765625,147.64999389648438,3019.199951171875,2145.449951171875,3061.0,647.8499755859375,457.04998779296875,78.30000305175781,478.6499938964844
2020-09-18,654.1500244140625,6964.75,147.89999389648438,3050.949951171875,2152.949951171875,3112.64990234375,643.5499877929688,457.29998779296875,79.69999694824219,479.3500061035156
2020-09-21,622.4500122070312,6626.9501953125,137.4499969482422,2986.699951171875,2102.949951171875,3055.35009765625,621.25,453.5,74.5999984741211,455.04998779296875
2020-09-22,615.7999877929688,6440.5498046875,133.10000610351562,2985.85009765625,2064.35009765625,3000.14990234375,575.0999755859375,442.8500061035156,74.44999694824219,452.6499938964844
2020-09-23,612.5999755859375,6501.2998046875,131.39999389648438,2986.199951171875,2076.800048828125,2956.75,560.0999755859375,442.3999938964844,73.5999984741211,446.6499938964844
2020-09-24,575.0999755859375,6297.7001953125,122.80000305175781,2931.85009765625,2034.449951171875,2918.300048828125,573.5999755859375,435.25,67.4000015258789,431.25
2020-09-25,592.2999877929688,6497.7001953125,127.25,2957.39990234375,2117.5,3002.0,569.9500122070312,446.95001220703125,76.30000305175781,444.8999938964844
2020-09-28,615.25,6703.0,132.85000610351562,2966.35009765625,2180.949951171875,3088.89990234375,624.9500122070312,471.45001220703125,76.5999984741211,454.1499938964844
2020-09-29,613.2000122070312,6742.75,131.6999969482422,2897.5,2198.5,3174.949951171875,612.5,470.25,74.94999694824219,449.3500061035156
2020-09-30,607.9000244140625,6743.4501953125,133.3000030517578,2881.10009765625,2202.800048828125,3147.300048828125,604.2999877929688,468.29998779296875,74.4000015258789,447.54998779296875
2020-10-01,610.1500244140625,6796.2998046875,133.5,2985.39990234375,2197.64990234375,3151.449951171875,638.0,479.8999938964844,76.25,448.1499938964844
2020-10-05,607.0,6818.85009765625,133.89999389648438,2952.300048828125,2210.14990234375,3129.199951171875,625.0999755859375,473.54998779296875,75.25,465.6000061035156
2020-10-06,627.4000244140625,6892.39990234375,144.75,2972.25,2197.60009765625,3136.35009765625,620.9000244140625,471.6000061035156,76.19999694824219,466.20001220703125
2020-10-07,631.5999755859375,7046.89990234375,141.0,3077.39990234375,2238.0,3233.64990234375,605.3499755859375,478.75,76.5999984741211,468.0
2020-10-08,634.1500244140625,7079.85009765625,140.9499969482422,3074.550048828125,2208.800048828125,3279.14990234375,591.2000122070312,475.20001220703125,76.19999694824219,467.29998779296875
2020-10-09,633.2000122070312,7062.39990234375,138.4499969482422,3059.800048828125,2217.949951171875,3327.39990234375,589.0999755859375,471.5,75.8499984741211,465.79998779296875
2020-10-12,634.4000244140625,7136.64990234375,135.89999389648438,3022.75,2181.35009765625,3284.699951171875,581.3499755859375,469.0,73.4000015258789,460.29998779296875
2020-10-13,627.9000244140625,7032.89990234375,134.10000610351562,3034.449951171875,2219.550048828125,3288.050048828125,585.3499755859375,459.3500061035156,73.9000015258789,458.0
2020-10-14,623.8499755859375,7002.35009765625,130.6999969482422,3054.14990234375,2253.89990234375,3310.800048828125,586.7999877929688,461.54998779296875,73.19999694824219,443.5
2020-10-15,617.2999877929688,6892.60009765625,126.94999694824219,3027.39990234375,2248.60009765625,3314.300048828125,574.9500122070312,458.6000061035156,72.3499984741211,444.95001220703125
2020-10-16,606.6500244140625,6894.89990234375,127.75,3044.75,2269.89990234375,3346.449951171875,574.4000244140625,463.25,75.0,452.5
2020-10-19,597.4500122070312,6851.9501953125,128.25,2980.0,2198.14990234375,3248.699951171875,560.0499877929688,454.8500061035156,74.44999694824219,451.45001220703125
2020-10-20,602.25,6844.60009765625,129.64999389648438,3004.199951171875,2194.449951171875,3237.60009765625,551.9500122070312,452.20001220703125,75.3499984741211,461.1499938964844
2020-10-21,600.8499755859375,6861.85009765625,130.25,3018.0,2181.35009765625,3178.35009765625,576.0499877929688,446.1000061035156,75.5,457.45001220703125
2020-10-22,604.3499755859375,6811.5498046875,133.5,3006.199951171875,2159.449951171875,3081.5,591.0499877929688,442.3999938964844,79.25,464.1000061035156
2020-10-23,625.1500244140625,7103.25,137.0,3082.25,2181.89990234375,3111.050048828125,610.3499755859375,444.6499938964844,81.80000305175781,495.1000061035156
2020-10-26,597.1500244140625,7054.7998046875,133.6999969482422,2895.14990234375,2108.10009765625,2897.949951171875,622.5499877929688,429.70001220703125,78.6500015258789,483.3999938964844
2020-10-27,597.1500244140625,7158.39990234375,135.64999389648438,2947.35009765625,2118.25,2911.949951171875,649.3499755859375,432.8500061035156,81.75,468.54998779296875
2020-10-28,604.1500244140625,7186.0498046875,134.8000030517578,2944.050048828125,2135.0,2946.199951171875,646.2999877929688,427.25,80.30000305175781,460.04998779296875
2020-10-29,591.9500122070312,7117.7001953125,131.89999389648438,2925.35009765625,2136.85009765625,2894.0,648.2000122070312,422.3500061035156,80.3499984741211,454.95001220703125
2020-10-30,594.0,6965.14990234375,132.64999389648438,2886.89990234375,2085.60009765625,2799.800048828125,654.8499755859375,455.5,78.94999694824219,451.29998779296875
2020-11-02,596.0499877929688,6868.35009765625,132.85000610351562,2843.699951171875,2029.6500244140625,2835.64990234375,658.1500244140625,458.3999938964844,81.80000305175781,450.8999938964844
2020-11-03,595.7999877929688,6913.35009765625,134.10000610351562,2914.85009765625,2095.0,2937.39990234375,667.5,465.70001220703125,83.9000015258789,458.3500061035156
2020-11-04,596.7999877929688,6954.0498046875,135.89999389648438,2926.10009765625,2097.39990234375,2968.0,669.4500122070312,470.95001220703125,83.94999694824219,463.75
2020-11-05,602.0999755859375,7092.7998046875,137.64999389648438,2949.300048828125,2119.800048828125,2944.35009765625,675.0,476.45001220703125,85.3499984741211,473.1499938964844
2020-11-06,613.5999755859375,6907.60009765625,139.0,2977.39990234375,2139.050048828125,2945.449951171875,689.1500244140625,479.8500061035156,85.0,477.04998779296875
2020-11-09,616.3499755859375,6872.14990234375,141.0,3001.949951171875,2192.85009765625,2954.25,692.8499755859375,478.95001220703125,84.30000305175781,493.75
2020-11-10,619.9500122070312,6793.4501953125,146.0,2997.5,2234.85009765625,2951.25,703.3499755859375,478.8500061035156,91.05000305175781,519.7000122070312
2020-11-11,633.2000122070312,6857.35009765625,150.9499969482422,3023.10009765625,2326.699951171875,3060.14990234375,708.7000122070312,477.45001220703125,89.25,499.75
2020-11-12,632.7000122070312,6836.85009765625,151.1999969482422,3017.449951171875,2350.75,3085.800048828125,731.5499877929688,481.79998779296875,90.0999984741211,496.75
2020-11-13,629.8499755859375,6809.25,146.35000610351562,3040.75,2514.60009765625,3128.89990234375,745.5499877929688,477.79998779296875,90.55000305175781,481.1000061035156
2020-11-14,631.3499755859375,6852.25,148.85000610351562,3041.89990234375,2540.550048828125,3115.699951171875,741.6500244140625,478.8500061035156,91.30000305175781,484.1499938964844
2020-11-17,637.25,6981.4501953125,158.0,3045.14990234375,2541.699951171875,3031.300048828125,740.0999755859375,475.29998779296875,91.75,495.0
2020-11-18,705.75,7054.2998046875,173.5,3037.89990234375,2614.14990234375,2983.0,760.9000244140625,479.54998779296875,95.1500015258789,499.8999938964844
2020-11-19,703.9000244140625,6963.2998046875,167.9499969482422,3034.25,2551.25,2988.5,765.5,475.1000061035156,94.80000305175781,510.0
2020-11-20,715.5999755859375,6965.85009765625,169.10000610351562,3058.550048828125,2590.64990234375,2998.64990234375,789.2000122070312,478.45001220703125,90.80000305175781,497.29998779296875
2020-11-23,705.4500122070312,6987.75,170.6999969482422,3077.75,2597.35009765625,3059.75,830.4000244140625,476.75,91.25,499.20001220703125
2020-11-24,729.3499755859375,7158.39990234375,172.0500030517578,3095.699951171875,2693.300048828125,3074.14990234375,844.0499877929688,471.5,91.30000305175781,494.1000061035156
2020-11-25,719.9500122070312,7055.7001953125,171.4499969482422,3051.25,2595.10009765625,3008.75,836.7999877929688,475.1499938964844,89.5999984741211,495.8500061035156
2020-11-26,728.5,6994.25,173.75,3129.199951171875,2549.199951171875,3024.550048828125,812.75,474.6499938964844,88.8499984741211,513.2000122070312
2020-11-27,722.0,7035.7998046875,180.35000610351562,3173.550048828125,2534.64990234375,3108.85009765625,823.5999755859375,499.6499938964844,92.1500015258789,508.3500061035156
2020-12-01,734.5499877929688,7101.7001953125,179.75,3243.64990234375,2532.699951171875,3110.25,809.7999877929688,500.3500061035156,92.6500015258789,509.0
2020-12-02,753.5999755859375,7206.5,183.60000610351562,3338.14990234375,2532.5,3126.199951171875,828.9000244140625,488.3500061035156,93.4000015258789,515.6500244140625
2020-12-03,745.8499755859375,7739.10009765625,184.85000610351562,3294.39990234375,2549.5,3139.85009765625,833.6500244140625,498.1499938964844,95.19999694824219,539.4000244140625
2020-12-04,750.5499877929688,7803.14990234375,184.14999389648438,3311.39990234375,2553.5,3180.449951171875,839.9000244140625,498.1000061035156,94.80000305175781,551.9500122070312
2020-12-07,752.2999877929688,7743.39990234375,183.5500030517578,3319.550048828125,2561.14990234375,3174.050048828125,828.1500244140625,510.8500061035156,95.19999694824219,549.2999877929688
2020-12-08,754.0,7762.7001953125,181.8000030517578,3326.199951171875,2548.199951171875,3167.949951171875,810.7999877929688,507.8500061035156,94.3499984741211,544.0499877929688
2020-12-09,755.0,7709.25,182.6999969482422,3306.550048828125,2547.25,3190.699951171875,801.3499755859375,498.0,95.3499984741211,548.5
2020-12-10,736.1500244140625,7736.0,177.60000610351562,3290.85009765625,2492.64990234375,3194.300048828125,846.25,498.1000061035156,94.9000015258789,539.2000122070312
2020-12-11,727.5499877929688,7733.5498046875,178.85000610351562,3327.64990234375,2470.800048828125,3185.300048828125,854.5,484.20001220703125,94.0999984741211,552.2000122070312
2020-12-14,711.7000122070312,7696.7998046875,177.64999389648438,3289.0,2400.449951171875,3113.64990234375,846.1500244140625,487.6499938964844,95.1500015258789,541.1500244140625
2020-12-15,717.9500122070312,7765.25,178.89999389648438,3271.64990234375,2475.199951171875,3112.35009765625,820.3499755859375,484.0,94.94999694824219,553.75
2020-12-16,731.9500122070312,7796.35009765625,182.5500030517578,3303.5,2470.10009765625,3117.5,825.5,494.29998779296875,100.05000305175781,556.7000122070312
2020-12-17,730.6500244140625,7694.0,181.6999969482422,3270.449951171875,2466.60009765625,3112.64990234375,813.4000244140625,490.04998779296875,99.5999984741211,557.5
2020-12-18,733.5999755859375,7559.75,180.5500030517578,3347.550048828125,2480.949951171875,3135.300048828125,815.4000244140625,489.1000061035156,98.25,555.6500244140625
2020-12-21,685.9500122070312,7376.10009765625,164.5500030517578,3238.25,2396.39990234375,2994.10009765625,806.5,464.8999938964844,92.5,524.2000122070312
2020-12-22,695.0499877929688,7395.39990234375,164.9499969482422,3265.300048828125,2446.699951171875,3049.10009765625,791.9000244140625,464.8999938964844,91.44999694824219,517.6500244140625
2020-12-23,711.5,7449.9501953125,169.1999969482422,3309.64990234375,2446.699951171875,3040.050048828125,808.2999877929688,483.5,95.19999694824219,538.5
2020-12-24,710.9000244140625,7446.0498046875,175.9499969482422,3374.75,2436.75,3073.10009765625,798.25,479.75,95.25,526.5999755859375
2020-12-28,710.9500122070312,7483.0,186.35000610351562,3414.699951171875,2451.35009765625,3082.60009765625,799.5499877929688,483.1000061035156,95.30000305175781,527.7999877929688
2020-12-29,707.0499877929688,7452.35009765625,183.4499969482422,3431.550048828125,2460.550048828125,3074.0,799.0,486.75,95.0,523.4500122070312
2020-12-30,720.7000122070312,7612.89990234375,184.14999389648438,3448.14990234375,2517.35009765625,3101.39990234375,793.2999877929688,486.5,94.80000305175781,517.5999755859375
2020-12-31,720.5999755859375,7649.60009765625,183.85000610351562,3444.050048828125,2530.89990234375,3110.0,800.8499755859375,485.0,95.44999694824219,525.2999877929688
2021-01-01,732.4500122070312,7691.2998046875,186.5,3481.25,2542.699951171875,3102.64990234375,798.2999877929688,490.75,99.0999984741211,538.0999755859375
2021-01-04,749.0999755859375,7702.2998046875,191.3000030517578,3522.449951171875,2655.699951171875,3043.85009765625,802.1500244140625,495.45001220703125,104.05000305175781,552.5999755859375
2021-01-05,740.0999755859375,7655.4501953125,193.1999969482422,3492.64990234375,2674.89990234375,3067.199951171875,821.0,491.70001220703125,104.75,556.5499877929688
2021-01-06,736.0999755859375,7628.60009765625,195.39999389648438,3462.699951171875,2645.35009765625,3083.550048828125,812.25,488.1499938964844,105.0999984741211,548.2999877929688
2021-01-07,744.4000244140625,7566.0498046875,196.75,3437.949951171875,2649.800048828125,3055.25,821.5499877929688,499.29998779296875,111.05000305175781,598.8499755859375
2021-01-08,770.5,8014.89990234375,198.14999389648438,3529.14990234375,2760.85009765625,3161.10009765625,833.7000122070312,513.3499755859375,112.80000305175781,603.2999877929688
2021-01-11,789.0999755859375,8232.75,220.64999389648438,3617.35009765625,2777.14990234375,3197.699951171875,839.1500244140625,521.6500244140625,116.94999694824219,610.9500122070312
2021-01-12,779.8499755859375,8188.0498046875,237.8000030517578,3624.25,2881.64990234375,3248.25,832.7000122070312,518.75,121.5999984741211,621.4000244140625
2021-01-13,828.3499755859375,8139.85009765625,242.60000610351562,3600.89990234375,2868.64990234375,3256.800048828125,830.2999877929688,511.3500061035156,121.6500015258789,628.25
2021-01-14,829.9000244140625,8149.4501953125,245.10000610351562,3576.050048828125,2886.60009765625,3266.60009765625,833.7000122070312,513.0,119.0999984741211,622.4500122070312
2021-01-15,819.6500244140625,8024.75,260.29998779296875,3580.300048828125,2857.300048828125,3203.0,821.8499755859375,507.29998779296875,119.5999984741211,613.5499877929688
2021-01-18,809.0,7830.64990234375,245.9499969482422,3563.75,2873.0,3163.14990234375,824.2999877929688,499.70001220703125,114.30000305175781,588.7999877929688
2021-01-19,808.0499877929688,7922.60009765625,258.6499938964844,3641.0,2883.5,3232.89990234375,845.75,512.7999877929688,118.6500015258789,599.2000122070312
2021-01-20,824.5,8144.9501953125,274.8999938964844,3643.949951171875,2881.550048828125,3275.60009765625,851.5999755859375,509.3500061035156,121.69999694824219,621.5499877929688
2021-01-21,808.25,8076.75,290.6000061035156,3703.300048828125,2926.60009765625,3247.300048828125,830.0999755859375,509.6000061035156,119.5,618.8499755859375
2021-01-22,798.4000244140625,8048.85009765625,289.3500061035156,4089.5,2972.60009765625,3374.89990234375,823.25,521.9500122070312,122.25,629.4000244140625
2021-01-25,794.5499877929688,7981.5,279.1499938964844,4168.9501953125,2869.550048828125,3474.949951171875,781.2999877929688,542.75,117.4000015258789,608.5
2021-01-27,769.9500122070312,7870.89990234375,267.5,4146.35009765625,2789.89990234375,3358.550048828125,789.5999755859375,531.5,115.1500015258789,601.7999877929688
2021-01-28,765.0,7588.5,266.79998779296875,4135.7998046875,2798.449951171875,3397.39990234375,756.7999877929688,529.0999755859375,112.75,582.6500244140625
2021-01-29,749.5999755859375,7206.64990234375,262.70001220703125,4005.800048828125,2744.300048828125,3256.050048828125,779.2000122070312,560.7000122070312,110.80000305175781,583.7999877929688
2021-02-01,795.1500244140625,7399.7998046875,279.6000061035156,4114.7001953125,2842.85009765625,3340.64990234375,796.0,577.2000122070312,122.05000305175781,613.25
2021-02-02,816.8499755859375,7654.7001953125,322.0,4201.4501953125,2904.85009765625,3293.85009765625,805.2999877929688,620.9000244140625,132.3000030517578,648.4000244140625
2021-02-03,833.2000122070312,7589.2001953125,331.0,4236.35009765625,2916.89990234375,3380.800048828125,843.25,644.8499755859375,134.4499969482422,634.3499755859375
2021-02-04,866.5,7640.0,326.1499938964844,4223.5,2963.449951171875,3440.699951171875,826.9500122070312,652.9500122070312,135.89999389648438,629.0499877929688
2021-02-05,865.5,7494.14990234375,315.8999938964844,4231.25,2932.14990234375,3429.199951171875,858.2999877929688,628.2999877929688,131.64999389648438,617.9000244140625
2021-02-08,928.4000244140625,7574.60009765625,335.95001220703125,4237.4501953125,2970.39990234375,3495.0,905.3499755859375,640.6500244140625,135.85000610351562,643.0499877929688
2021-02-09,895.0,7627.0498046875,325.04998779296875,4154.89990234375,2947.64990234375,3499.449951171875,909.9500122070312,650.0999755859375,134.75,645.2999877929688
2021-02-10,914.1500244140625,7621.7001953125,328.8999938964844,4151.5498046875,2901.300048828125,3538.949951171875,921.4000244140625,652.7999877929688,133.89999389648438,655.9000244140625
2021-02-11,914.2000122070312,7667.35009765625,325.0,4181.89990234375,2818.14990234375,3541.5,945.5499877929688,638.8499755859375,135.0500030517578,647.9000244140625
2021-02-12,908.5499877929688,7568.5,325.3999938964844,4136.0498046875,2781.25,3515.75,949.2000122070312,636.4500122070312,128.25,640.0999755859375
2021-02-15,911.8499755859375,7596.64990234375,333.3500061035156,4122.2998046875,2770.050048828125,3465.39990234375,999.9500122070312,630.7000122070312,130.39999389648438,628.0499877929688
2021-02-16,912.2000122070312,7697.0498046875,329.20001220703125,4132.85009765625,2726.949951171875,3461.550048828125,1020.0999755859375,628.8499755859375,128.75,630.75
2021-02-17,914.9500122070312,7503.2001953125,330.1499938964844,4165.7001953125,2695.5,3584.0,1028.5,618.7000122070312,132.1999969482422,637.75
2021-02-18,894.4500122070312,7497.5498046875,323.8500061035156,4115.4501953125,2650.199951171875,3522.85009765625,1008.75,611.9500122070312,129.4499969482422,633.0499877929688
2021-02-19,879.25,7323.0,311.8500061035156,4001.10009765625,2584.64990234375,3389.699951171875,1028.300048828125,606.25,123.4000015258789,603.0
2021-02-22,837.0999755859375,7086.4501953125,304.5,3971.550048828125,2482.35009765625,3414.14990234375,1046.449951171875,587.5999755859375,122.1500015258789,588.5999755859375
2021-02-23,840.9500122070312,6970.5,324.0,3912.25,2514.699951171875,3405.449951171875,1059.25,597.0499877929688,125.8499984741211,608.5499877929688
2021-02-24,849.5999755859375,6952.9501953125,321.6499938964844,3931.85009765625,2535.800048828125,3441.60009765625,1071.800048828125,599.9500122070312,126.55000305175781,602.4000244140625
2021-02-25,859.0,6930.35009765625,333.1499938964844,3944.800048828125,2551.949951171875,3434.39990234375,1067.199951171875,596.0999755859375,131.14999389648438,620.8499755859375
2021-02-26,806.4000244140625,6866.14990234375,322.95001220703125,3798.699951171875,2498.60009765625,3224.0,1080.449951171875,594.75,128.85000610351562,610.0499877929688
2021-03-01,819.4500122070312,7015.0,328.29998779296875,3814.050048828125,2556.14990234375,3350.199951171875,1041.4000244140625,616.5499877929688,129.64999389648438,618.5
2021-03-02,860.0499877929688,7214.10009765625,345.75,3944.050048828125,2602.300048828125,3476.39990234375,1090.0999755859375,632.4000244140625,132.5500030517578,636.6500244140625
2021-03-03,852.0499877929688,7124.7001953125,348.5,3901.10009765625,2599.050048828125,3424.35009765625,1135.9000244140625,626.7000122070312,131.4499969482422,630.5499877929688
2021-03-04,845.25,7131.60009765625,339.20001220703125,3879.050048828125,2593.199951171875,3419.85009765625,1149.5999755859375,618.2999877929688,130.9499969482422,641.5
2021-03-05,840.4000244140625,7249.0,325.1499938964844,3852.85009765625,2587.75,3461.699951171875,1126.449951171875,618.9500122070312,126.19999694824219,617.7000122070312
2021-03-08,851.0,7259.5,321.25,3798.75,2583.25,3463.949951171875,1117.5999755859375,601.4000244140625,125.80000305175781,618.9500122070312
2021-03-09,852.0,7301.5498046875,315.20001220703125,3798.75,2592.699951171875,3448.85009765625,1173.0,597.7999877929688,123.4000015258789,612.9000244140625
2021-03-10,863.7999877929688,7272.10009765625,321.45001220703125,3867.550048828125,2672.300048828125,3419.35009765625,1206.050048828125,603.1500244140625,123.9000015258789,622.5999755859375
2021-03-12,855.7999877929688,7096.2001953125,317.54998779296875,3746.39990234375,2637.5,3350.550048828125,1199.800048828125,584.2000122070312,122.05000305175781,616.5999755859375
2021-03-15,844.4000244140625,7089.2998046875,318.54998779296875,3664.64990234375,2669.449951171875,3264.14990234375,1198.949951171875,592.3499755859375,121.5,613.2999877929688
2021-03-16,842.8499755859375,7150.2998046875,319.95001220703125,3654.449951171875,2661.050048828125,3255.050048828125,1179.699951171875,594.2999877929688,123.25,611.0
2021-03-17,836.9500122070312,7064.64990234375,305.79998779296875,3569.60009765625,2647.0,3190.550048828125,1170.75,577.7000122070312,117.1500015258789,591.0499877929688
2021-03-18,845.6500244140625,7113.75,307.0,3664.5,2664.60009765625,3107.199951171875,1169.5,571.0,113.19999694824219,587.0999755859375
2021-03-19,850.2999877929688,7113.5498046875,308.95001220703125,3650.050048828125,2661.5,3119.14990234375,1148.5,584.0499877929688,116.30000305175781,600.0499877929688
2021-03-22,853.0499877929688,7101.25,303.04998779296875,3664.75,2676.85009765625,3095.85009765625,1137.4000244140625,580.2000122070312,113.75,596.8499755859375
2021-03-23,844.6500244140625,7186.25,307.3999938964844,3678.35009765625,2702.75,3067.449951171875,1118.9000244140625,579.0499877929688,114.75,595.0999755859375
2021-03-24,811.4000244140625,7066.2001953125,294.45001220703125,3603.550048828125,2660.64990234375,3033.85009765625,1106.25,566.7000122070312,112.1500015258789,581.0
2021-03-25,791.7000122070312,6786.85009765625,285.54998779296875,3501.60009765625,2580.449951171875,2941.64990234375,1093.300048828125,558.25,109.80000305175781,570.5499877929688
2021-03-26,799.3499755859375,6784.4501953125,296.3999938964844,3600.050048828125,2560.550048828125,2937.800048828125,1116.199951171875,570.6500244140625,114.05000305175781,587.25
2021-03-30,795.0,6851.7998046875,297.04998779296875,3666.699951171875,2639.949951171875,2963.85009765625,1165.050048828125,575.2000122070312,113.6500015258789,590.6500244140625
2021-03-31,795.25,6859.2001953125,301.79998779296875,3670.60009765625,2603.949951171875,2913.60009765625,1193.3499755859375,585.0499877929688,113.5,595.9500122070312
2021-04-01,807.5999755859375,6923.89990234375,307.75,3743.050048828125,2631.14990234375,2956.10009765625,1198.3499755859375,589.2000122070312,118.1500015258789,613.3499755859375
2021-04-05,774.4500122070312,6768.5498046875,305.04998779296875,3598.5,2517.199951171875,2886.89990234375,1158.949951171875,584.25,113.3499984741211,608.6500244140625
2021-04-06,781.0999755859375,6751.2998046875,307.75,3615.5,2486.60009765625,2887.949951171875,1148.1500244140625,570.7999877929688,112.5,619.4500122070312
2021-04-07,796.2999877929688,6865.0,307.79998779296875,3680.199951171875,2538.199951171875,2941.60009765625,1170.6500244140625,569.2000122070312,116.75,612.4000244140625
2021-04-08,795.1500244140625,6826.85009765625,313.95001220703125,3649.800048828125,2553.0,2928.0,1170.699951171875,564.0999755859375,122.75,614.8499755859375
2021-04-09,791.1500244140625,6827.10009765625,318.20001220703125,3651.300048828125,2521.60009765625,2912.89990234375,1177.4000244140625,568.0,121.19999694824219,610.25
2021-04-12,751.5,6520.60009765625,286.54998779296875,3541.0,2427.199951171875,2786.10009765625,1135.6500244140625,538.9000244140625,112.1500015258789,581.0
2021-04-13,811.25,6815.7998046875,302.8500061035156,3602.449951171875,2493.85009765625,2865.35009765625,1136.449951171875,547.9500122070312,115.30000305175781,590.5499877929688
2021-04-15,805.0999755859375,6644.25,303.5,3597.5,2412.60009765625,2862.550048828125,1102.699951171875,542.5999755859375,112.0,575.0499877929688
2021-04-16,821.6500244140625,6648.10009765625,310.0,3634.64990234375,2434.85009765625,2894.85009765625,1117.6500244140625,551.0499877929688,113.6500015258789,586.75
2021-04-19,794.9500122070312,6511.75,301.3999938964844,3515.550048828125,2370.35009765625,2785.550048828125,1096.199951171875,539.2000122070312,109.9000015258789,560.8499755859375
2021-04-20,811.1500244140625,6646.64990234375,298.04998779296875,3600.89990234375,2340.0,2823.699951171875,1098.8499755859375,536.9500122070312,112.8499984741211,575.3499755859375
2021-04-22,799.7000122070312,6650.10009765625,294.54998779296875,3681.39990234375,2337.85009765625,2851.14990234375,1122.449951171875,533.8499755859375,113.0999984741211,588.6500244140625
2021-04-23,777.9000244140625,6676.10009765625,294.0,3672.5,2317.300048828125,2864.050048828125,1117.0999755859375,532.7999877929688,111.30000305175781,582.3499755859375
2021-04-26,780.5,6638.89990234375,295.3999938964844,3738.85009765625,2369.85009765625,2864.550048828125,1123.199951171875,552.7000122070312,114.0999984741211,576.5499877929688
2021-04-27,778.4000244140625,6568.75,301.5,3785.5,2400.10009765625,2905.5,1126.699951171875,566.2999877929688,115.5999984741211,595.5999755859375
2021-04-28,782.0999755859375,6573.7998046875,305.8999938964844,3889.75,2521.199951171875,2926.25,1205.0999755859375,645.7999877929688,116.94999694824219,592.4500122070312
2021-04-29,774.5999755859375,6565.64990234375,301.8999938964844,3836.449951171875,2462.89990234375,2860.10009765625,1264.949951171875,633.75,115.0999984741211,604.7000122070312
2021-04-30,752.5499877929688,6455.64990234375,293.8500061035156,3833.75,2421.64990234375,2819.14990234375,1234.699951171875,630.9000244140625,112.69999694824219,610.4000244140625
2021-05-03,752.9500122070312,6597.85009765625,293.0,3851.85009765625,2396.25,2793.25,1263.199951171875,616.0999755859375,111.8499984741211,616.0999755859375
2021-05-04,741.1500244140625,6508.25,289.45001220703125,3830.35009765625,2368.0,2776.75,1248.0999755859375,608.5,110.80000305175781,631.7999877929688
2021-05-05,747.5499877929688,6590.10009765625,291.5,3843.800048828125,2372.39990234375,2788.199951171875,1247.3499755859375,603.8499755859375,112.1500015258789,639.7000122070312
2021-05-06,747.4000244140625,6666.64990234375,301.25,3941.199951171875,2443.25,2913.300048828125,1218.0,625.8499755859375,114.05000305175781,642.9000244140625
2021-05-07,767.4000244140625,6703.0498046875,302.75,3866.75,2417.14990234375,2860.800048828125,1218.949951171875,618.1500244140625,114.25,636.7999877929688
2021-05-10,780.4500122070312,6764.0,314.8500061035156,3868.64990234375,2447.25,2836.300048828125,1185.5,611.5499877929688,116.0,650.2000122070312
2021-05-11,776.0,6736.64990234375,315.54998779296875,3879.300048828125,2471.199951171875,2838.35009765625,1205.0999755859375,624.2999877929688,115.75,668.25
2021-05-12,759.7000122070312,6817.5498046875,326.0,3875.25,2456.449951171875,2840.14990234375,1220.449951171875,614.2000122070312,113.44999694824219,664.6500244140625
2021-05-14,741.5,6736.39990234375,312.25,3848.800048828125,2415.199951171875,2812.35009765625,1170.550048828125,602.5999755859375,112.0999984741211,648.25
2021-05-17,753.5499877929688,6717.85009765625,321.1000061035156,3864.39990234375,2484.35009765625,2854.75,1184.050048828125,619.9500122070312,115.4000015258789,655.25
2021-05-18,797.7000122070312,6811.10009765625,332.45001220703125,4067.199951171875,2571.85009765625,2906.949951171875,1181.0999755859375,640.4500122070312,122.94999694824219,678.6500244140625
2021-05-19,784.7999877929688,6775.89990234375,314.45001220703125,4095.949951171875,2564.699951171875,2915.0,1199.5999755859375,637.7000122070312,124.80000305175781,679.3499755859375
2021-05-20,803.25,6737.85009765625,307.70001220703125,4071.199951171875,2530.60009765625,2865.10009765625,1183.300048828125,627.9000244140625,125.8499984741211,656.0
2021-05-21,818.9500122070312,6814.64990234375,313.1000061035156,4125.5498046875,2522.300048828125,2884.39990234375,1175.1500244140625,625.0,125.44999694824219,644.6500244140625
2021-05-24,810.0,6871.60009765625,311.8500061035156,4142.2998046875,2551.199951171875,2900.449951171875,1190.3499755859375,621.0499877929688,125.0,651.4500122070312
